ResponseId,Q1002,Q12,qname,dollars,priority,priority_other
R_1M6rm9lp3J8whNP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,10,Probability threshold optimization,NA
R_1M6rm9lp3J8whNP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,20,Spatial analysis models and methods,NA
R_1M6rm9lp3J8whNP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,10,Better serialization tools ,NA
R_1M6rm9lp3J8whNP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,10,H2O.ai support ,NA
R_1M6rm9lp3J8whNP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,Tuning history management packages such as Python's wandb package
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_2,30,Supervised feature selection,Tuning history management packages such as Python's wandb package
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_3,10,Probability calibration (post modeling),Tuning history management packages such as Python's wandb package
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_4,10,Probability threshold optimization,Tuning history management packages such as Python's wandb package
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_5,10,Spatial analysis models and methods,Tuning history management packages such as Python's wandb package
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,Tuning history management packages such as Python's wandb package
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_10,20,H2O.ai support ,Tuning history management packages such as Python's wandb package
R_8wyrPKO4wcQfDiN,I have used tidymodels packages many times,I work in industry,Q5_12,20,Other,Tuning history management packages such as Python's wandb package
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,NA
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,40,Supervised feature selection,NA
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),NA
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,15,Spatial analysis models and methods,NA
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,15,Better serialization tools ,NA
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,30,H2O.ai support ,NA
R_2zTsw0sz8YEbcaB,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,20,Model fairness analysis and metrics,NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,20,Supervised feature selection,NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,15,Probability calibration (post modeling),NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,5,Probability threshold optimization,NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,15,Spatial analysis models and methods,NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,10,Better serialization tools ,NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,15,H2O.ai support ,NA
R_1f1kPNOW4NCl01j,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_1,30,Model fairness analysis and metrics,NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_2,10,Supervised feature selection,NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_3,10,Probability calibration (post modeling),NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_4,5,Probability threshold optimization,NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_5,10,Spatial analysis models and methods,NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_6,10,Better serialization tools ,NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_10,25,H2O.ai support ,NA
R_1mI2DLckNhSwor3,I have used tidymodels packages a few times,I am a hobbyist,Q5_12,0,Other,NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_1,10,Model fairness analysis and metrics,NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_2,30,Supervised feature selection,NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_4,40,Probability threshold optimization,NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_6,20,Better serialization tools ,NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_1n2EibyY0eBHwxP,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_1,10,Model fairness analysis and metrics,Educational cources
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_2,25,Supervised feature selection,Educational cources
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_3,5,Probability calibration (post modeling),Educational cources
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_4,5,Probability threshold optimization,Educational cources
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_5,25,Spatial analysis models and methods,Educational cources
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_6,10,Better serialization tools ,Educational cources
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,Educational cources
R_2sSGzu3GDDGYWSj,I have used tidymodels packages a few times,I work in industry,Q5_12,20,Other,Educational cources
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_2,40,Supervised feature selection,NA
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_4,40,Probability threshold optimization,NA
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_3NIqKnGYa4m6jfS,I have used tidymodels packages many times,I work in industry,Q5_12,20,Other,NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_2,0,Supervised feature selection,NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_5,100,Spatial analysis models and methods,NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_3elZXuUGTnNrc0R,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,More diverse tools related to cluster analysis and related diagnostics
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,30,Supervised feature selection,More diverse tools related to cluster analysis and related diagnostics
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),More diverse tools related to cluster analysis and related diagnostics
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,30,Probability threshold optimization,More diverse tools related to cluster analysis and related diagnostics
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,More diverse tools related to cluster analysis and related diagnostics
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,More diverse tools related to cluster analysis and related diagnostics
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,More diverse tools related to cluster analysis and related diagnostics
R_Aj4swMpkLtxoSlj,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,40,Other,More diverse tools related to cluster analysis and related diagnostics
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,25,Model fairness analysis and metrics,NA
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,25,Supervised feature selection,NA
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),NA
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,25,Probability threshold optimization,NA
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,NA
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,25,Better serialization tools ,NA
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_3FJoDd74gBrBIGR,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_2,50,Supervised feature selection,NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_3,10,Probability calibration (post modeling),NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_4,30,Probability threshold optimization,NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_5,10,Spatial analysis models and methods,NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2vi6KP09vtXEmJe,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_3,20,Probability calibration (post modeling),NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_5,20,Spatial analysis models and methods,NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_6,10,Better serialization tools ,NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_10,10,H2O.ai support ,NA
R_1q9CSSwQ75Kj7xc,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_1,20,Model fairness analysis and metrics,NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_2,20,Supervised feature selection,NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_3,30,Probability calibration (post modeling),NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_4,5,Probability threshold optimization,NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_5,5,Spatial analysis models and methods,NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_6,10,Better serialization tools ,NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_10,10,H2O.ai support ,NA
R_3j3g0aSFuERSJ6N,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_1,50,Model fairness analysis and metrics,NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_2,45,Supervised feature selection,NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_6,5,Better serialization tools ,NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_2VdnjKdCOrfbxLO,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,20,Supervised feature selection,NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,30,Probability calibration (post modeling),NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,20,Spatial analysis models and methods,NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,30,Better serialization tools ,NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_DxdC5NEkG0ygPap,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,tensorflow
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,20,Supervised feature selection,tensorflow
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),tensorflow
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,tensorflow
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,0,Spatial analysis models and methods,tensorflow
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,tensorflow
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,tensorflow
R_UKBJLMP2wyjPKut,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,80,Other,tensorflow
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_1,20,Model fairness analysis and metrics,better parallel computing  support
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_2,0,Supervised feature selection,better parallel computing  support
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),better parallel computing  support
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_4,20,Probability threshold optimization,better parallel computing  support
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_5,10,Spatial analysis models and methods,better parallel computing  support
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_6,40,Better serialization tools ,better parallel computing  support
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,better parallel computing  support
R_10C0RvWWavJGH6k,I have used tidymodels packages many times,"I am an academic, professor, and/or researcher",Q5_12,10,Other,better parallel computing  support
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_2,40,Supervised feature selection,NA
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_3,0,Probability calibration (post modeling),NA
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_4,40,Probability threshold optimization,NA
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_5,20,Spatial analysis models and methods,NA
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_6,0,Better serialization tools ,NA
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_10,0,H2O.ai support ,NA
R_ZIS7Jkxqb8hl9h7,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_1,20,Model fairness analysis and metrics,NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_2,30,Supervised feature selection,NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_3,5,Probability calibration (post modeling),NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_4,5,Probability threshold optimization,NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_5,20,Spatial analysis models and methods,NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_6,10,Better serialization tools ,NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_10,10,H2O.ai support ,NA
R_1pFnWd0rLCw98rE,I have used tidymodels packages a few times,I am a student,Q5_12,0,Other,NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_1,25,Model fairness analysis and metrics,NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_2,5,Supervised feature selection,NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_3,5,Probability calibration (post modeling),NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_4,5,Probability threshold optimization,NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_6,50,Better serialization tools ,NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_10,10,H2O.ai support ,NA
R_2dFljCeYLqEzQz1,I have used tidymodels packages a few times,I work in industry,Q5_12,0,Other,NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_2,15,Supervised feature selection,NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_3,20,Probability calibration (post modeling),NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_4,20,Probability threshold optimization,NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_6,15,Better serialization tools ,NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_10,30,H2O.ai support ,NA
R_2eXry7IQkr7ivTm,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_1,30,Model fairness analysis and metrics,NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_2,35,Supervised feature selection,NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_3,10,Probability calibration (post modeling),NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_4,20,Probability threshold optimization,NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_5,0,Spatial analysis models and methods,NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_6,0,Better serialization tools ,NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_10,5,H2O.ai support ,NA
R_stKzwwk26mRKlLr,I have contributed to tidymodels packages or taught others how to use them,I work in industry,Q5_12,0,Other,NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_2,5,Supervised feature selection,NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_3,10,Probability calibration (post modeling),NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_4,0,Probability threshold optimization,NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_5,50,Spatial analysis models and methods,NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_6,25,Better serialization tools ,NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_10,10,H2O.ai support ,NA
R_2EfWAr8AhexSgnm,I have used tidymodels packages many times,I work in industry,Q5_12,0,Other,NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,50,Supervised feature selection,NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,15,Probability calibration (post modeling),NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,25,Probability threshold optimization,NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,10,Spatial analysis models and methods,NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_6zHE5v0P4uv77bP,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_1,10,Model fairness analysis and metrics,"Bayesian Modelling e.g., Multilevel"
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_2,10,Supervised feature selection,"Bayesian Modelling e.g., Multilevel"
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_3,10,Probability calibration (post modeling),"Bayesian Modelling e.g., Multilevel"
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_4,0,Probability threshold optimization,"Bayesian Modelling e.g., Multilevel"
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_5,0,Spatial analysis models and methods,"Bayesian Modelling e.g., Multilevel"
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_6,0,Better serialization tools ,"Bayesian Modelling e.g., Multilevel"
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_10,0,H2O.ai support ,"Bayesian Modelling e.g., Multilevel"
R_3qWga1EeGXcn9Wt,I have used tidymodels packages many times,I am a hobbyist,Q5_12,70,Other,"Bayesian Modelling e.g., Multilevel"
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_1,0,Model fairness analysis and metrics,NA
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_2,50,Supervised feature selection,NA
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_3,0,Probability calibration (post modeling),NA
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_4,0,Probability threshold optimization,NA
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_5,50,Spatial analysis models and methods,NA
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_6,0,Better serialization tools ,NA
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_10,0,H2O.ai support ,NA
R_3RdQQc2c5Gunxoi,I have used tidymodels packages a few times,"I am an academic, professor, and/or researcher",Q5_12,0,Other,NA
R_31ntgmTWQO42Frt,I have used tidymodels packages many times,I work in industry,Q5_1,0,Model fairness analysis and metrics,NA
R_31ntgmTWQO42Frt,I have used tidymodels packages many times,I work in industry,Q5_2,30,Supervised feature selection,NA
R_31ntgmTWQO42Frt,I have used tidymodels packages many times,I work in industry,Q5_3,30,Probability calibration (post modeling),NA
R_31ntgmTWQO42Frt,I have used tidymodels packages many times,I work in industry,Q5_4,10,Probability threshold optimization,NA
