title,topic,package
Integrated Brier score for right censored data,<a href='https://yardstick.tidymodels.org/reference/brier_survival_integrated.html' target='_blank'><tt>brier_survival_integrated.data.frame</tt></a>,yardstick
Integrated Brier score for right censored data,<a href='https://yardstick.tidymodels.org/reference/brier_survival_integrated.html' target='_blank'><tt>brier_survival_integrated_vec</tt></a>,yardstick
Inverse logit transformation,<a href='https://recipes.tidymodels.org//reference/step_invlogit.html' target='_blank'><tt>step_invlogit</tt></a>,recipes
Inverse transformation,<a href='https://recipes.tidymodels.org//reference/step_inverse.html' target='_blank'><tt>step_inverse</tt></a>,recipes
Investigate best tuning parameters,<a href='https://finetune.tidymodels.org/reference/show_best.html' target='_blank'><tt>show_best.tune_race</tt></a>,finetune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>show_best</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>show_best.default</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>show_best.tune_results</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_best</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_best.default</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_best.tune_results</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_by_pct_loss</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_by_pct_loss.default</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_by_pct_loss.tune_results</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_by_one_std_err</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_by_one_std_err.default</tt></a>,tune
Investigate best tuning parameters,<a href='https://tune.tidymodels.org//reference/show_best.html' target='_blank'><tt>select_by_one_std_err.tune_results</tt></a>,tune
Is <code>x</code> a case weights vector?,<a href='https://hardhat.tidymodels.org/reference/is_case_weights.html' target='_blank'><tt>is_case_weights</tt></a>,hardhat
Is <code>x</code> a frequency weights vector?,<a href='https://hardhat.tidymodels.org/reference/is_frequency_weights.html' target='_blank'><tt>is_frequency_weights</tt></a>,hardhat
Is <code>x</code> a preprocessing blueprint?,<a href='https://hardhat.tidymodels.org/reference/is_blueprint.html' target='_blank'><tt>is_blueprint</tt></a>,hardhat
Is <code>x</code> an importance weights vector?,<a href='https://hardhat.tidymodels.org/reference/is_importance_weights.html' target='_blank'><tt>is_importance_weights</tt></a>,hardhat
Isomap embedding,<a href='https://recipes.tidymodels.org//reference/step_isomap.html' target='_blank'><tt>step_isomap</tt></a>,recipes
Iterative optimization of neural network,<a href='https://shinymodels.tidymodels.org/reference/ames_mlp_itr.html' target='_blank'><tt>ames_mlp_itr</tt></a>,shinymodels
J-index,<a href='https://yardstick.tidymodels.org/reference/j_index.html' target='_blank'><tt>j_index</tt></a>,yardstick
J-index,<a href='https://yardstick.tidymodels.org/reference/j_index.html' target='_blank'><tt>j_index.data.frame</tt></a>,yardstick
J-index,<a href='https://yardstick.tidymodels.org/reference/j_index.html' target='_blank'><tt>j_index_vec</tt></a>,yardstick
Job attrition,<a href='https://modeldata.tidymodels.org/reference/attrition.html' target='_blank'><tt>attrition</tt></a>,modeldata
Kappa,<a href='https://yardstick.tidymodels.org/reference/kap.html' target='_blank'><tt>kap</tt></a>,yardstick
Kappa,<a href='https://yardstick.tidymodels.org/reference/kap.html' target='_blank'><tt>kap.data.frame</tt></a>,yardstick
Kappa,<a href='https://yardstick.tidymodels.org/reference/kap.html' target='_blank'><tt>kap_vec</tt></a>,yardstick
Kelly Blue Book resale data for 2005 model year GM cars,<a href='https://modeldata.tidymodels.org/reference/car_prices.html' target='_blank'><tt>car_prices</tt></a>,modeldata
Kernel functions for distance weighting,<a href='https://dials.tidymodels.org/reference/weight_func.html' target='_blank'><tt>weight_func</tt></a>,dials
Kernel functions for distance weighting,<a href='https://dials.tidymodels.org/reference/weight_func.html' target='_blank'><tt>values_weight_func</tt></a>,dials
Kernel parameters,<a href='https://dials.tidymodels.org/reference/rbf_sigma.html' target='_blank'><tt>rbf_sigma</tt></a>,dials
Kernel parameters,<a href='https://dials.tidymodels.org/reference/rbf_sigma.html' target='_blank'><tt>scale_factor</tt></a>,dials
Kernel parameters,<a href='https://dials.tidymodels.org/reference/rbf_sigma.html' target='_blank'><tt>kernel_offset</tt></a>,dials
Kernel PCA signal extraction,<a href='https://recipes.tidymodels.org//reference/step_kpca.html' target='_blank'><tt>step_kpca</tt></a>,recipes
Kernel Smoothness,<a href='https://dials.tidymodels.org/reference/smoothness.html' target='_blank'><tt>smoothness</tt></a>,dials
K-Means,<a href='https://tidyclust.tidymodels.org//reference/k_means.html' target='_blank'><tt>k_means</tt></a>,tidyclust
K-nearest neighbors,<a href='https://parsnip.tidymodels.org//reference/nearest_neighbor.html' target='_blank'><tt>nearest_neighbor</tt></a>,parsnip
Laplace correction parameter,<a href='https://dials.tidymodels.org/reference/Laplace.html' target='_blank'><tt>Laplace</tt></a>,dials
Leaf identification data (Flavia),<a href='https://modeldata.tidymodels.org/reference/leaf_id_flavia.html' target='_blank'><tt>leaf_id_flavia</tt></a>,modeldata
Learning rate,<a href='https://dials.tidymodels.org/reference/learn_rate.html' target='_blank'><tt>learn_rate</tt></a>,dials
Leave-One-Out Cross-Validation,<a href='https://rsample.tidymodels.org/reference/loo_cv.html' target='_blank'><tt>loo_cv</tt></a>,rsample
Lemmatization of Token Variables,<a href='https://textrecipes.tidymodels.org//reference/step_lemma.html' target='_blank'><tt>step_lemma</tt></a>,textrecipes
Lemmatization of Token Variables,<a href='https://textrecipes.tidymodels.org//reference/step_lemma.html' target='_blank'><tt>tidy.step_lemma</tt></a>,textrecipes
Lift curve,<a href='https://yardstick.tidymodels.org/reference/lift_curve.html' target='_blank'><tt>lift_curve</tt></a>,yardstick
Lift curve,<a href='https://yardstick.tidymodels.org/reference/lift_curve.html' target='_blank'><tt>lift_curve.data.frame</tt></a>,yardstick
Limits for the range of predictions,<a href='https://dials.tidymodels.org/reference/range_limits.html' target='_blank'><tt>range_limits</tt></a>,dials
Limits for the range of predictions,<a href='https://dials.tidymodels.org/reference/range_limits.html' target='_blank'><tt>lower_limit</tt></a>,dials
Limits for the range of predictions,<a href='https://dials.tidymodels.org/reference/range_limits.html' target='_blank'><tt>upper_limit</tt></a>,dials
Linear combination filter,<a href='https://recipes.tidymodels.org//reference/step_lincomb.html' target='_blank'><tt>step_lincomb</tt></a>,recipes
Linear discriminant analysis,<a href='https://parsnip.tidymodels.org//reference/discrim_linear.html' target='_blank'><tt>discrim_linear</tt></a>,parsnip
Linear regression,<a href='https://parsnip.tidymodels.org//reference/linear_reg.html' target='_blank'><tt>linear_reg</tt></a>,parsnip
Linear support vector machines,<a href='https://parsnip.tidymodels.org//reference/svm_linear.html' target='_blank'><tt>svm_linear</tt></a>,parsnip
List all dependencies,<a href='https://tidymodels.tidymodels.org/reference/pkg_deps.html' target='_blank'><tt>pkg_deps</tt></a>,tidymodels
List all packages in the tidymodels,<a href='https://tidymodels.tidymodels.org/reference/tidymodels_packages.html' target='_blank'><tt>tidymodels_packages</tt></a>,tidymodels
List of all feature counting functions,<a href='https://textrecipes.tidymodels.org//reference/count_functions.html' target='_blank'><tt>count_functions</tt></a>,textrecipes
Liver pathology data,<a href='https://modeldata.tidymodels.org/reference/pathology.html' target='_blank'><tt>pathology</tt></a>,modeldata
Liver Pathology Data,<a href='https://yardstick.tidymodels.org/reference/pathology.html' target='_blank'><tt>pathology</tt></a>,yardstick
Loan data,<a href='https://modeldata.tidymodels.org/reference/lending_club.html' target='_blank'><tt>lending_club</tt></a>,modeldata
Locate equivocal values,<a href='https://probably.tidymodels.org/reference/locate-equivocal.html' target='_blank'><tt>locate-equivocal</tt></a>,probably
Locate equivocal values,<a href='https://probably.tidymodels.org/reference/locate-equivocal.html' target='_blank'><tt>is_equivocal</tt></a>,probably
Locate equivocal values,<a href='https://probably.tidymodels.org/reference/locate-equivocal.html' target='_blank'><tt>which_equivocal</tt></a>,probably
Locate equivocal values,<a href='https://probably.tidymodels.org/reference/locate-equivocal.html' target='_blank'><tt>any_equivocal</tt></a>,probably
Locate part of an object.,<a href='https://butcher.tidymodels.org//reference/locate.html' target='_blank'><tt>locate</tt></a>,butcher
Logarithmic transformation,<a href='https://recipes.tidymodels.org//reference/step_log.html' target='_blank'><tt>step_log</tt></a>,recipes
Logistic regression,<a href='https://parsnip.tidymodels.org//reference/logistic_reg.html' target='_blank'><tt>logistic_reg</tt></a>,parsnip
Logit transformation,<a href='https://recipes.tidymodels.org//reference/step_logit.html' target='_blank'><tt>step_logit</tt></a>,recipes
Make a classed list of options,<a href='https://workflowsets.tidymodels.org/reference/option_list.html' target='_blank'><tt>option_list</tt></a>,workflowsets
Manual resampling,<a href='https://rsample.tidymodels.org/reference/manual_rset.html' target='_blank'><tt>manual_rset</tt></a>,rsample
Manually alter roles,<a href='https://recipes.tidymodels.org//reference/roles.html' target='_blank'><tt>roles</tt></a>,recipes
Manually alter roles,<a href='https://recipes.tidymodels.org//reference/roles.html' target='_blank'><tt>add_role</tt></a>,recipes
Manually alter roles,<a href='https://recipes.tidymodels.org//reference/roles.html' target='_blank'><tt>update_role</tt></a>,recipes
Manually alter roles,<a href='https://recipes.tidymodels.org//reference/roles.html' target='_blank'><tt>remove_role</tt></a>,recipes
Mark arguments for tuning,<a href='https://hardhat.tidymodels.org/reference/tune.html' target='_blank'><tt>tune</tt></a>,hardhat
MARS pruning methods,<a href='https://dials.tidymodels.org/reference/prune_method.html' target='_blank'><tt>prune_method</tt></a>,dials
MARS pruning methods,<a href='https://dials.tidymodels.org/reference/prune_method.html' target='_blank'><tt>values_prune_method</tt></a>,dials
Matthews correlation coefficient,<a href='https://yardstick.tidymodels.org/reference/mcc.html' target='_blank'><tt>mcc</tt></a>,yardstick
Matthews correlation coefficient,<a href='https://yardstick.tidymodels.org/reference/mcc.html' target='_blank'><tt>mcc.data.frame</tt></a>,yardstick
Matthews correlation coefficient,<a href='https://yardstick.tidymodels.org/reference/mcc.html' target='_blank'><tt>mcc_vec</tt></a>,yardstick
Maximum number of retained tokens,<a href='https://dials.tidymodels.org/reference/max_tokens.html' target='_blank'><tt>max_tokens</tt></a>,dials
Mean absolute error,<a href='https://yardstick.tidymodels.org/reference/mae.html' target='_blank'><tt>mae</tt></a>,yardstick
Mean absolute error,<a href='https://yardstick.tidymodels.org/reference/mae.html' target='_blank'><tt>mae.data.frame</tt></a>,yardstick
Mean absolute error,<a href='https://yardstick.tidymodels.org/reference/mae.html' target='_blank'><tt>mae_vec</tt></a>,yardstick
Mean absolute percent error,<a href='https://yardstick.tidymodels.org/reference/mape.html' target='_blank'><tt>mape</tt></a>,yardstick
Mean absolute percent error,<a href='https://yardstick.tidymodels.org/reference/mape.html' target='_blank'><tt>mape.data.frame</tt></a>,yardstick
Mean absolute percent error,<a href='https://yardstick.tidymodels.org/reference/mape.html' target='_blank'><tt>mape_vec</tt></a>,yardstick
Mean absolute scaled error,<a href='https://yardstick.tidymodels.org/reference/mase.html' target='_blank'><tt>mase</tt></a>,yardstick
Mean absolute scaled error,<a href='https://yardstick.tidymodels.org/reference/mase.html' target='_blank'><tt>mase.data.frame</tt></a>,yardstick
Mean absolute scaled error,<a href='https://yardstick.tidymodels.org/reference/mase.html' target='_blank'><tt>mase_vec</tt></a>,yardstick
Mean log loss for multinomial data,<a href='https://yardstick.tidymodels.org/reference/mn_log_loss.html' target='_blank'><tt>mn_log_loss</tt></a>,yardstick
Mean log loss for multinomial data,<a href='https://yardstick.tidymodels.org/reference/mn_log_loss.html' target='_blank'><tt>mn_log_loss.data.frame</tt></a>,yardstick
Mean log loss for multinomial data,<a href='https://yardstick.tidymodels.org/reference/mn_log_loss.html' target='_blank'><tt>mn_log_loss_vec</tt></a>,yardstick
Mean log loss for Poisson data,<a href='https://yardstick.tidymodels.org/reference/poisson_log_loss.html' target='_blank'><tt>poisson_log_loss</tt></a>,yardstick
Mean log loss for Poisson data,<a href='https://yardstick.tidymodels.org/reference/poisson_log_loss.html' target='_blank'><tt>poisson_log_loss.data.frame</tt></a>,yardstick
Mean log loss for Poisson data,<a href='https://yardstick.tidymodels.org/reference/poisson_log_loss.html' target='_blank'><tt>poisson_log_loss_vec</tt></a>,yardstick
Mean percentage error,<a href='https://yardstick.tidymodels.org/reference/mpe.html' target='_blank'><tt>mpe</tt></a>,yardstick
Mean percentage error,<a href='https://yardstick.tidymodels.org/reference/mpe.html' target='_blank'><tt>mpe.data.frame</tt></a>,yardstick
Mean percentage error,<a href='https://yardstick.tidymodels.org/reference/mpe.html' target='_blank'><tt>mpe_vec</tt></a>,yardstick
Mean signed deviation,<a href='https://yardstick.tidymodels.org/reference/msd.html' target='_blank'><tt>msd</tt></a>,yardstick
Mean signed deviation,<a href='https://yardstick.tidymodels.org/reference/msd.html' target='_blank'><tt>msd.data.frame</tt></a>,yardstick
Mean signed deviation,<a href='https://yardstick.tidymodels.org/reference/msd.html' target='_blank'><tt>msd_vec</tt></a>,yardstick
Measure performance with and without using bagged isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic_boot.html' target='_blank'><tt>cal_validate_isotonic_boot</tt></a>,probably
Measure performance with and without using bagged isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic_boot.html' target='_blank'><tt>cal_validate_isotonic_boot.resample_results</tt></a>,probably
Measure performance with and without using bagged isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic_boot.html' target='_blank'><tt>cal_validate_isotonic_boot.rset</tt></a>,probably
Measure performance with and without using bagged isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic_boot.html' target='_blank'><tt>cal_validate_isotonic_boot.tune_results</tt></a>,probably
Measure performance with and without using Beta calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_beta.html' target='_blank'><tt>cal_validate_beta</tt></a>,probably
Measure performance with and without using Beta calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_beta.html' target='_blank'><tt>cal_validate_beta.resample_results</tt></a>,probably
Measure performance with and without using Beta calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_beta.html' target='_blank'><tt>cal_validate_beta.rset</tt></a>,probably
Measure performance with and without using Beta calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_beta.html' target='_blank'><tt>cal_validate_beta.tune_results</tt></a>,probably
Measure performance with and without using isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic.html' target='_blank'><tt>cal_validate_isotonic</tt></a>,probably
Measure performance with and without using isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic.html' target='_blank'><tt>cal_validate_isotonic.resample_results</tt></a>,probably
Measure performance with and without using isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic.html' target='_blank'><tt>cal_validate_isotonic.rset</tt></a>,probably
Measure performance with and without using isotonic regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_isotonic.html' target='_blank'><tt>cal_validate_isotonic.tune_results</tt></a>,probably
Measure performance with and without using linear regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_linear.html' target='_blank'><tt>cal_validate_linear</tt></a>,probably
Measure performance with and without using linear regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_linear.html' target='_blank'><tt>cal_validate_linear.resample_results</tt></a>,probably
Measure performance with and without using linear regression calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_linear.html' target='_blank'><tt>cal_validate_linear.rset</tt></a>,probably
Measure performance with and without using logistic calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_logistic.html' target='_blank'><tt>cal_validate_logistic</tt></a>,probably
Measure performance with and without using logistic calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_logistic.html' target='_blank'><tt>cal_validate_logistic.resample_results</tt></a>,probably
Measure performance with and without using logistic calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_logistic.html' target='_blank'><tt>cal_validate_logistic.rset</tt></a>,probably
Measure performance with and without using logistic calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_logistic.html' target='_blank'><tt>cal_validate_logistic.tune_results</tt></a>,probably
Measure performance with and without using multinomial calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_multinomial.html' target='_blank'><tt>cal_validate_multinomial</tt></a>,probably
Measure performance with and without using multinomial calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_multinomial.html' target='_blank'><tt>cal_validate_multinomial.resample_results</tt></a>,probably
Measure performance with and without using multinomial calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_multinomial.html' target='_blank'><tt>cal_validate_multinomial.rset</tt></a>,probably
Measure performance with and without using multinomial calibration,<a href='https://probably.tidymodels.org/reference/cal_validate_multinomial.html' target='_blank'><tt>cal_validate_multinomial.tune_results</tt></a>,probably
Measurement systems analysis data,<a href='http://multilevelmod.tidymodels.org//reference/msa_data.html' target='_blank'><tt>msa_data</tt></a>,multilevelmod
Measures average silhouette across all observations,<a href='https://tidyclust.tidymodels.org//reference/silhouette_avg.html' target='_blank'><tt>silhouette_avg</tt></a>,tidyclust
Measures average silhouette across all observations,<a href='https://tidyclust.tidymodels.org//reference/silhouette_avg.html' target='_blank'><tt>silhouette_avg.cluster_spec</tt></a>,tidyclust
Measures average silhouette across all observations,<a href='https://tidyclust.tidymodels.org//reference/silhouette_avg.html' target='_blank'><tt>silhouette_avg.cluster_fit</tt></a>,tidyclust
Measures average silhouette across all observations,<a href='https://tidyclust.tidymodels.org//reference/silhouette_avg.html' target='_blank'><tt>silhouette_avg.workflow</tt></a>,tidyclust
Measures average silhouette across all observations,<a href='https://tidyclust.tidymodels.org//reference/silhouette_avg.html' target='_blank'><tt>silhouette_avg_vec</tt></a>,tidyclust
Measures silhouette between clusters,<a href='https://tidyclust.tidymodels.org//reference/silhouette.html' target='_blank'><tt>silhouette</tt></a>,tidyclust
Methods for selecting variables in step functions,<a href='https://recipes.tidymodels.org//reference/selections.html' target='_blank'><tt>selections</tt></a>,recipes
Methods for selecting variables in step functions,<a href='https://recipes.tidymodels.org//reference/selections.html' target='_blank'><tt>selection</tt></a>,recipes
Minkowski distance parameter,<a href='https://dials.tidymodels.org/reference/dist_power.html' target='_blank'><tt>dist_power</tt></a>,dials
Missing value column filter,<a href='https://recipes.tidymodels.org//reference/step_filter_missing.html' target='_blank'><tt>step_filter_missing</tt></a>,recipes
Mixture of penalization terms,<a href='https://dials.tidymodels.org/reference/mixture.html' target='_blank'><tt>mixture</tt></a>,dials
Model Fit Object Information,<a href='https://tidyclust.tidymodels.org//reference/cluster_fit.html' target='_blank'><tt>cluster_fit</tt></a>,tidyclust
Model Fit Objects,<a href='https://parsnip.tidymodels.org//reference/model_fit.html' target='_blank'><tt>model_fit</tt></a>,parsnip
Model predictions,<a href='https://tidyclust.tidymodels.org//reference/predict.cluster_fit.html' target='_blank'><tt>predict.cluster_fit</tt></a>,tidyclust
Model predictions,<a href='https://tidyclust.tidymodels.org//reference/predict.cluster_fit.html' target='_blank'><tt>predict_raw.cluster_fit</tt></a>,tidyclust
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict.default</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._xgb.Booster</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._C5.0</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._elnet</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._lognet</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._multnet</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._glmnetfit</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._earth</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._torch_mlp</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://parsnip.tidymodels.org//reference/multi_predict.html' target='_blank'><tt>multi_predict._train.kknn</tt></a>,parsnip
Model predictions across many sub-models,<a href='https://plsmod.tidymodels.org/reference/multi_predict.html' target='_blank'><tt>multi_predict._mixo_pls</tt></a>,plsmod
Model predictions across many sub-models,<a href='https://plsmod.tidymodels.org/reference/multi_predict.html' target='_blank'><tt>multi_predict._mixo_spls</tt></a>,plsmod
Model predictions across many sub-models,<a href='https://plsmod.tidymodels.org/reference/multi_predict.html' target='_blank'><tt>multi_predict._mixo_plsda</tt></a>,plsmod
Model predictions across many sub-models,<a href='https://plsmod.tidymodels.org/reference/multi_predict.html' target='_blank'><tt>multi_predict._mixo_splsda</tt></a>,plsmod
Model Specification Information,<a href='https://tidyclust.tidymodels.org//reference/cluster_spec.html' target='_blank'><tt>cluster_spec</tt></a>,tidyclust
Model Specifications,<a href='https://parsnip.tidymodels.org//reference/model_spec.html' target='_blank'><tt>model_spec</tt></a>,parsnip
Model tuning via grid search,<a href='https://tidyclust.tidymodels.org//reference/tune_cluster.html' target='_blank'><tt>tune_cluster</tt></a>,tidyclust
Model tuning via grid search,<a href='https://tidyclust.tidymodels.org//reference/tune_cluster.html' target='_blank'><tt>tune_cluster.cluster_spec</tt></a>,tidyclust
Model tuning via grid search,<a href='https://tidyclust.tidymodels.org//reference/tune_cluster.html' target='_blank'><tt>tune_cluster.workflow</tt></a>,tidyclust
Model tuning via grid search,<a href='https://tune.tidymodels.org//reference/tune_grid.html' target='_blank'><tt>tune_grid</tt></a>,tune
Model tuning via grid search,<a href='https://tune.tidymodels.org//reference/tune_grid.html' target='_blank'><tt>tune_grid.model_spec</tt></a>,tune
Model tuning via grid search,<a href='https://tune.tidymodels.org//reference/tune_grid.html' target='_blank'><tt>tune_grid.workflow</tt></a>,tune
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_rf</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_xgboost</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_gbm</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_glm</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_nb</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_mlp</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_rule</tt></a>,agua
Model wrappers for h2o,<a href='https://agua.tidymodels.org//reference/h2o_train.html' target='_blank'><tt>h2o_train_auto</tt></a>,agua
Mold data for modeling,<a href='https://hardhat.tidymodels.org/reference/mold.html' target='_blank'><tt>mold</tt></a>,hardhat
Monotone splines,<a href='https://recipes.tidymodels.org//reference/step_spline_monotone.html' target='_blank'><tt>step_spline_monotone</tt></a>,recipes
Monte Carlo Cross-Validation,<a href='https://rsample.tidymodels.org/reference/mc_cv.html' target='_blank'><tt>mc_cv</tt></a>,rsample
Morphometric data on scat,<a href='https://modeldata.tidymodels.org/reference/scat.html' target='_blank'><tt>scat</tt></a>,modeldata
Moving window functions,<a href='https://recipes.tidymodels.org//reference/step_window.html' target='_blank'><tt>step_window</tt></a>,recipes
Multiclass Probability Predictions,<a href='https://yardstick.tidymodels.org/reference/hpc_cv.html' target='_blank'><tt>hpc_cv</tt></a>,yardstick
Multinomial regression,<a href='https://parsnip.tidymodels.org//reference/multinom_reg.html' target='_blank'><tt>multinom_reg</tt></a>,parsnip
Multivariate adaptive regression splines (MARS),<a href='https://parsnip.tidymodels.org//reference/mars.html' target='_blank'><tt>mars</tt></a>,parsnip
Mutate multiple columns using dplyr,<a href='https://recipes.tidymodels.org//reference/step_mutate_at.html' target='_blank'><tt>step_mutate_at</tt></a>,recipes
Naive Bayes models,<a href='https://parsnip.tidymodels.org//reference/naive_Bayes.html' target='_blank'><tt>naive_Bayes</tt></a>,parsnip
Naming Tools,<a href='https://recipes.tidymodels.org//reference/names0.html' target='_blank'><tt>names0</tt></a>,recipes
Naming Tools,<a href='https://recipes.tidymodels.org//reference/names0.html' target='_blank'><tt>dummy_names</tt></a>,recipes
Naming Tools,<a href='https://recipes.tidymodels.org//reference/names0.html' target='_blank'><tt>dummy_extract_names</tt></a>,recipes
Natural spline basis functions,<a href='https://recipes.tidymodels.org//reference/step_ns.html' target='_blank'><tt>step_ns</tt></a>,recipes
Natural splines,<a href='https://recipes.tidymodels.org//reference/step_spline_natural.html' target='_blank'><tt>step_spline_natural</tt></a>,recipes
Nearest neighbor distance matching (NNDM) cross-validation,<a href='https://spatialsample.tidymodels.org/reference/spatial_nndm_cv.html' target='_blank'><tt>spatial_nndm_cv</tt></a>,spatialsample
Near-zero variance filter,<a href='https://recipes.tidymodels.org//reference/step_nzv.html' target='_blank'><tt>step_nzv</tt></a>,recipes
Near-zero variance parameters,<a href='https://dials.tidymodels.org/reference/freq_cut.html' target='_blank'><tt>freq_cut</tt></a>,dials
Near-zero variance parameters,<a href='https://dials.tidymodels.org/reference/freq_cut.html' target='_blank'><tt>unique_cut</tt></a>,dials
Negative predictive value,<a href='https://yardstick.tidymodels.org/reference/npv.html' target='_blank'><tt>npv</tt></a>,yardstick
Negative predictive value,<a href='https://yardstick.tidymodels.org/reference/npv.html' target='_blank'><tt>npv.data.frame</tt></a>,yardstick
Negative predictive value,<a href='https://yardstick.tidymodels.org/reference/npv.html' target='_blank'><tt>npv_vec</tt></a>,yardstick
Nested or Double Resampling,<a href='https://rsample.tidymodels.org/reference/nested_cv.html' target='_blank'><tt>nested_cv</tt></a>,rsample
Network plot of a correlation data frame,<a href='https://corrr.tidymodels.org/reference/network_plot.html' target='_blank'><tt>network_plot</tt></a>,corrr
Neural network parameters,<a href='https://dials.tidymodels.org/reference/dropout.html' target='_blank'><tt>dropout</tt></a>,dials
Neural network parameters,<a href='https://dials.tidymodels.org/reference/dropout.html' target='_blank'><tt>epochs</tt></a>,dials
Neural network parameters,<a href='https://dials.tidymodels.org/reference/dropout.html' target='_blank'><tt>hidden_units</tt></a>,dials
Neural network parameters,<a href='https://dials.tidymodels.org/reference/dropout.html' target='_blank'><tt>hidden_units_2</tt></a>,dials
